exp_id,repeat_id,run_id,runner,timestamp,result,fail_reason,memory_max,memory_swap_max,cpu_bandwidth,cpuset_cpus,storage_enabled,storage_rbps,storage_wbps,storage_delay_enabled,storage_delay_read_ms,storage_delay_write_ms,stress_enabled,stress_vm_workers,stress_vm_bytes,stress_cpu_saturate,workload,target_bytes,dynamic_mode,dynamic_dirty_bytes,dynamic_interval_ms,dynamic_init_work_ms,compute_iters,compute_ms,workload_port,kdat_cache,checkpoint_after_s,restore_gap_s,cold_response_s,restore_response_s,cold_ready_s,restore_time_s,dump_time_s,kdat_probing_s,restore_work_s,launch_overhead_s,kdat_ratio,cold_launch_s,task_visible_s,image_size_bytes,memory_current_before,memory_current_after_stress,memory_peak_bytes,oom,oom_kill,generic_recovery,storage_capacity,kernel_version,criu_dump_log,criu_restore_log,target_log,cache_policy,drop_caches_rc,drop_caches_ts,probe_interval_ms,probe_timeout_s,probe_attempts,first_success_attempt,restore_peak_current,cpu_freq_khz,meminfo_after_drop_caches_buffers_kb,meminfo_after_drop_caches_cached_kb,meminfo_after_drop_caches_dirty_kb,meminfo_after_drop_caches_sreclaimable_kb,meminfo_after_drop_caches_writeback_kb,meminfo_before_drop_caches_buffers_kb,meminfo_before_drop_caches_cached_kb,meminfo_before_drop_caches_dirty_kb,meminfo_before_drop_caches_sreclaimable_kb,meminfo_before_drop_caches_writeback_kb,memstat_after_drop_caches_anon,memstat_after_drop_caches_current,memstat_after_drop_caches_file,memstat_after_drop_caches_kernel,memstat_after_drop_caches_peak,memstat_after_drop_caches_slab_reclaimable,memstat_after_drop_caches_ts,memstat_after_response_anon,memstat_after_response_current,memstat_after_response_file,memstat_after_response_kernel,memstat_after_response_peak,memstat_after_response_slab_reclaimable,memstat_after_response_ts,memstat_after_restore_anon,memstat_after_restore_current,memstat_after_restore_file,memstat_after_restore_kernel,memstat_after_restore_peak,memstat_after_restore_slab_reclaimable,memstat_after_restore_ts,memstat_after_stress_warmup_anon,memstat_after_stress_warmup_current,memstat_after_stress_warmup_file,memstat_after_stress_warmup_kernel,memstat_after_stress_warmup_peak,memstat_after_stress_warmup_slab_reclaimable,memstat_after_stress_warmup_ts,memstat_before_drop_caches_anon,memstat_before_drop_caches_current,memstat_before_drop_caches_file,memstat_before_drop_caches_kernel,memstat_before_drop_caches_peak,memstat_before_drop_caches_slab_reclaimable,memstat_before_drop_caches_ts,memstat_before_restore_anon,memstat_before_restore_current,memstat_before_restore_file,memstat_before_restore_kernel,memstat_before_restore_peak,memstat_before_restore_slab_reclaimable,memstat_before_restore_ts,memstat_before_stress_anon,memstat_before_stress_current,memstat_before_stress_file,memstat_before_stress_kernel,memstat_before_stress_peak,memstat_before_stress_slab_reclaimable,memstat_before_stress_ts
dirty_sweep_cpuidle,4,dirty_70M_cpuidle_kon_rep04_restore,once,2026-07-01T18:10:40+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.522064,NA,0.501691,0.403,0.002755,0.447037,0.051899,0.0055,NA,0.045392,73473662,0,1290731520,1500688384,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep04_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep04_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep04_restore/target.log,best_effort_cold_cache,0,1782929448.232259360,5,0.300,1,1,1500323840,1235000,32,1818200,768,478856,0,88,2087144,84840,481612,0,157851648,1286807552,1107083264,23265280,1449140224,4308216,1782929448.315319787,NA,NA,NA,NA,NA,NA,NA,232312832,1500442624,1245716480,22409216,1500688384,3076528,1782929449.116440239,157851648,1290731520,1109651456,23035904,1291337728,4063712,1782929444.328513847,157851648,1373569024,1190158336,25366528,1449140224,6400200,1782929448.103414306,157851648,1286807552,1107083264,23265280,1449140224,4308216,1782929448.531376710,0,0,0,0,0,0,1782929440.985724407
dirty_sweep_cpuidle,5,dirty_70M_cpuidle_kon_rep05_restore,once,2026-07-01T18:10:52+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.511113,NA,0.49195,0.411,0.002582,0.436058,0.05331,0.0052,NA,0.049196,73473680,0,1290506240,1500430336,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep05_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep05_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep05_restore/target.log,best_effort_cold_cache,0,1782929460.702253343,5,0.300,1,1,1500061696,1235000,32,1817436,512,479720,16,88,2065100,86172,481948,0,157888512,1286373376,1106960384,21520384,1448873984,2717616,1782929460.783935373,NA,NA,NA,NA,NA,NA,NA,232349696,1500180480,1245593600,22233088,1500430336,3072384,1782929461.558144984,157888512,1290506240,1109725184,22859776,1290625024,4060704,1782929456.655218145,157888512,1373331456,1190232064,25206784,1448873984,6399224,1782929460.569662889,157888512,1286373376,1106960384,21520384,1448873984,2717616,1782929460.994132211,0,0,0,0,0,0,1782929453.287238172
dirty_sweep_cpuidle,6,dirty_70M_cpuidle_kon_rep06_restore,once,2026-07-01T18:11:05+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.483091,NA,0.475506,0.365,0.00246,0.446005,0.027041,0.0052,NA,0.0464821,73473671,0,1290514432,1500446720,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep06_restore/target.log,best_effort_cold_cache,0,1782929473.296287069,5,0.300,1,1,1500082176,1235000,32,1818480,680,479296,0,88,2066064,86176,481876,0,157847552,1286377472,1106927616,21602304,1448996864,2717616,1782929473.386085222,NA,NA,NA,NA,NA,NA,NA,232308736,1500200960,1245560832,22327296,1500446720,3075344,1782929474.093349507,157847552,1290514432,1109778432,22888448,1291014144,3996224,1782929469.271810444,157847552,1373356032,1190285312,25223168,1448996864,6340136,1782929473.156039101,157847552,1286377472,1106927616,21602304,1448996864,2717616,1782929473.582030130,0,0,0,0,0,0,1782929466.078632285
dirty_sweep_cpuidle,7,dirty_70M_cpuidle_kon_rep07_restore,once,2026-07-01T18:11:17+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.507663,NA,0.488339,0.373,0.002149,0.43606,0.05013,0.0044,NA,0.0369077,73477756,0,1290596352,1500528640,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep07_restore/target.log,best_effort_cold_cache,0,1782929485.490131638,5,0.300,1,1,1500045312,1235000,32,1826688,732,479148,0,96,2067144,37056,481836,0,157847552,1286426624,1106976768,21602304,1449099264,2718208,1782929485.583341746,NA,NA,NA,NA,NA,NA,NA,232312832,1500262400,1245614080,22331392,1500528640,3078160,1782929486.359906652,157847552,1290596352,1109778432,22884352,1291079680,3995512,1782929481.519623716,157847552,1373515776,1190289408,25223168,1449099264,6337344,1782929485.370350963,157847552,1286426624,1106976768,21602304,1449099264,2718208,1782929485.784216725,0,0,0,0,0,0,1782929478.265983250
dirty_sweep_cpuidle,8,dirty_70M_cpuidle_kon_rep08_restore,once,2026-07-01T18:11:29+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.493102,NA,0.486318,0.404,0.002354,0.437991,0.045973,0.0048,NA,0.0452774,73473680,0,1290465280,1500401664,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep08_restore/target.log,best_effort_cold_cache,0,1782929497.760116764,5,0.300,1,1,1500033024,1235000,32,1817392,1036,479184,176,88,2067212,86184,481732,0,157880320,1286205440,1106857984,21467136,1448734720,2718208,1782929497.847768280,NA,NA,NA,NA,NA,NA,NA,232341504,1500151808,1245491200,22196224,1500401664,3074552,1782929498.576326970,157880320,1290465280,1109684224,22757376,1290792960,3999464,1782929493.670460381,157880320,1373163520,1190191104,25092096,1448734720,6339744,1782929497.620143228,157880320,1286205440,1106857984,21467136,1448734720,2718208,1782929498.052673133,0,0,0,0,0,0,1782929490.517166608
dirty_sweep_cpuidle,9,dirty_70M_cpuidle_kon_rep09_restore,once,2026-07-01T18:11:42+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.504861,NA,0.494556,0.381,0.002115,0.435056,0.057385,0.0043,NA,0.0417333,73473662,0,1290571776,1500397568,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep09_restore/target.log,best_effort_cold_cache,0,1782929510.363117347,5,0.300,1,1,1500106752,1235000,32,1818464,584,479400,0,100,2063320,3048,481900,0,157872128,1286311936,1106882560,21557248,1448972288,2718208,1782929510.443265927,NA,NA,NA,NA,NA,NA,NA,232333312,1500217344,1245515776,22294528,1500377088,3077368,1782929511.199384169,157872128,1290571776,1109852160,22847488,1291091968,4000904,1782929506.385865043,157872128,1373413376,1190359040,25182208,1448972288,6338424,1782929510.254951800,157872128,1286311936,1106882560,21557248,1448972288,2718208,1782929510.664189468,0,0,0,0,0,0,1782929503.113885924
dirty_sweep_cpuidle,10,dirty_70M_cpuidle_kon_rep10_restore,once,2026-07-01T18:11:54+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.513215,NA,0.497109,0.333,0.002554,0.437074,0.057481,0.0051,NA,0.0506706,73473680,0,1290571776,1500573696,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_kon_rep10_restore/target.log,best_effort_cold_cache,0,1782929522.721452651,5,0.300,1,1,1500323840,1235000,32,1817620,524,479236,0,88,2064872,86176,481720,0,157827072,1286262784,1106890752,21540864,1449000960,2718208,1782929522.795925836,NA,NA,NA,NA,NA,NA,NA,232288256,1500323840,1245523968,22253568,1500573696,3073568,1782929523.572153329,157827072,1290571776,1109901312,22818816,1290919936,4001496,1782929518.743853076,157827072,1373409280,1190408192,25169920,1449000960,6339016,1782929522.586818982,157827072,1286250496,1106890752,21540864,1449000960,2718208,1782929523.008403099,0,0,0,0,0,0,1782929515.496969032
dirty_sweep_cpuidle,1,dirty_70M_cpuidle_rep01_cold,cold,2026-07-01T18:06:54+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0849607,NA,0.0819757,NA,NA,NA,NA,NA,NA,0.0284829,NA,NA,0,1290522624,1362190336,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep01_cold/cold_start_target.log,best_effort_cold_cache,0,1782929218.327734073,5,0.300,1,1,NA,1235000,32,1826600,692,479072,0,72,1913056,15124,480144,0,157880320,1286463488,1106903040,21438464,1290821632,2710456,1782929218.417218278,231337984,1361928192,1108697088,21651456,1362190336,2720792,1782929218.559821014,NA,NA,NA,NA,NA,NA,NA,157880320,1290522624,1109602304,22798336,1290821632,4067520,1782929218.176460065,157880320,1290522624,1109602304,22798336,1290821632,4067520,1782929218.227296779,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929215.143925472
dirty_sweep_cpuidle,2,dirty_70M_cpuidle_rep02_cold,cold,2026-07-01T18:07:01+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0784156,NA,0.0753214,NA,NA,NA,NA,NA,NA,0.032882,NA,NA,0,1290510336,1362190336,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep02_cold/cold_start_target.log,best_effort_cold_cache,0,1782929226.007881345,5,0.300,1,1,NA,1235000,32,1818132,740,479052,0,72,1913164,9472,479804,0,157859840,1286455296,1106903040,21639168,1290838016,2713936,1782929226.077541884,231321600,1361928192,1108697088,21852160,1362190336,2726112,1782929226.200398544,NA,NA,NA,NA,NA,NA,NA,157859840,1290510336,1109618688,22978560,1290838016,4044176,1782929225.946702064,157859840,1290510336,1109618688,22978560,1290838016,4044176,1782929225.959736497,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929222.847100921
dirty_sweep_cpuidle,3,dirty_70M_cpuidle_rep03_cold,cold,2026-07-01T18:07:09+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0886474,NA,0.0859029,NA,NA,NA,NA,NA,NA,0.0317409,NA,NA,0,1290539008,1362358272,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep03_cold/cold_start_target.log,best_effort_cold_cache,0,1782929233.189540232,5,0.300,1,1,NA,1235000,36,1818048,744,479172,0,72,1919736,13436,479940,0,157884416,1286397952,1106911232,21602304,1291202560,2713936,1782929233.263164010,231346176,1362096128,1108705280,21811200,1362358272,2724272,1782929233.412401037,NA,NA,NA,NA,NA,NA,NA,157884416,1290539008,1109692416,22962176,1291202560,4071000,1782929233.079371872,157884416,1290539008,1109692416,22962176,1291202560,4071000,1782929233.128000363,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929230.090361970
dirty_sweep_cpuidle,4,dirty_70M_cpuidle_rep04_cold,cold,2026-07-01T18:07:16+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0798774,NA,0.0770767,NA,NA,NA,NA,NA,NA,0.021981,NA,NA,0,1290022912,1362018304,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep04_cold/cold_start_target.log,best_effort_cold_cache,0,1782929240.465771929,5,0.300,1,1,NA,1235000,36,1817872,564,479188,0,72,1903324,976,479844,0,157876224,1286332416,1106862080,21544960,1290145792,2714336,1782929240.560283377,231333888,1361743872,1108656128,21753856,1362018304,2723680,1782929240.682368311,NA,NA,NA,NA,NA,NA,NA,157876224,1290022912,1109164032,22831104,1290145792,3995896,1782929240.422427965,157876224,1290022912,1109164032,22831104,1290145792,3995896,1782929240.436054303,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929237.434188893
dirty_sweep_cpuidle,5,dirty_70M_cpuidle_rep05_cold,cold,2026-07-01T18:07:24+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.091969,NA,0.0886352,NA,NA,NA,NA,NA,NA,0.03216,NA,NA,0,1290969088,1362415616,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep05_cold/cold_start_target.log,best_effort_cold_cache,0,1782929247.955296828,5,0.300,1,1,NA,1235000,32,1817748,548,479172,0,72,1909188,5192,479940,0,157872128,1286664192,1106976768,21630976,1291395072,2709464,1782929248.029536349,231329792,1362128896,1108770816,21839872,1362415616,2720640,1782929248.190265647,NA,NA,NA,NA,NA,NA,NA,157872128,1290969088,1109934080,22978560,1291395072,4057928,1782929247.817551425,157872128,1290969088,1109934080,22978560,1291395072,4057928,1782929247.864286626,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929244.873305220
dirty_sweep_cpuidle,6,dirty_70M_cpuidle_rep06_cold,cold,2026-07-01T18:07:31+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0885372,NA,0.0850253,NA,NA,NA,NA,NA,NA,0.0295694,NA,NA,0,1290870784,1362407424,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep06_cold/cold_start_target.log,best_effort_cold_cache,0,1782929254.939558271,5,0.300,1,1,NA,1235000,32,1818200,548,479180,0,72,1919652,15204,479708,0,157851648,1286672384,1106989056,21643264,1291497472,2712096,1782929255.057800044,231309312,1362141184,1108783104,21860352,1362407424,2725112,1782929255.216507601,NA,NA,NA,NA,NA,NA,NA,157851648,1290870784,1109827584,23003136,1291497472,4065816,1782929254.879550215,157851648,1290870784,1109827584,23003136,1291497472,4065816,1782929254.893377023,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929251.911202888
dirty_sweep_cpuidle,7,dirty_70M_cpuidle_rep07_cold,cold,2026-07-01T18:07:38+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0889387,NA,0.0861244,NA,NA,NA,NA,NA,NA,0.0318179,NA,NA,0,1290153984,1361903616,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep07_cold/cold_start_target.log,best_effort_cold_cache,0,1782929262.546808241,5,0.300,1,1,NA,1235000,32,1818120,680,479076,0,72,1917464,15488,479972,0,157880320,1286172672,1106829312,21430272,1290313728,2711304,1782929262.610726112,231342080,1361645568,1108623360,21643264,1361903616,2722480,1782929262.763011516,NA,NA,NA,NA,NA,NA,NA,157880320,1290153984,1109454848,22786048,1290313728,4058536,1782929262.398068022,157880320,1290153984,1109454848,22786048,1290313728,4058536,1782929262.450468960,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929259.112653581
dirty_sweep_cpuidle,8,dirty_70M_cpuidle_rep08_cold,cold,2026-07-01T18:07:45+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0843105,NA,0.0809488,NA,NA,NA,NA,NA,NA,0.0294483,NA,NA,0,1290227712,1361891328,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep08_cold/cold_start_target.log,best_effort_cold_cache,0,1782929270.029436435,5,0.300,1,1,NA,1235000,32,1819996,2840,479144,0,72,1908408,13492,479832,0,157855744,1286270976,1106776064,21528576,1290596352,2711520,1782929270.116394477,231317504,1361629184,1108570112,21741568,1361891328,2722512,1782929270.267585989,NA,NA,NA,NA,NA,NA,NA,157855744,1290227712,1109442560,22818816,1290596352,3993368,1782929269.889906050,157855744,1290227712,1109442560,22818816,1290596352,3993368,1782929269.937642891,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929266.629631265
dirty_sweep_cpuidle,9,dirty_70M_cpuidle_rep09_cold,cold,2026-07-01T18:07:53+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0885558,NA,0.0843809,NA,NA,NA,NA,NA,NA,0.0303931,NA,NA,0,1290784768,1362071552,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep09_cold/cold_start_target.log,best_effort_cold_cache,0,1782929277.191485339,5,0.300,1,1,NA,1235000,32,1817552,2472,478864,0,72,1896044,6904,479712,0,157863936,1286455296,1106874368,21602304,1291247616,2710056,1782929277.274112942,231325696,1361809408,1108668416,21815296,1362071552,2726360,1782929277.430095443,NA,NA,NA,NA,NA,NA,NA,157863936,1290784768,1109848064,22958080,1291247616,4054632,1782929277.051113188,157863936,1290784768,1109848064,22958080,1291247616,4054632,1782929277.099186101,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929274.022992909
dirty_sweep_cpuidle,10,dirty_70M_cpuidle_rep10_cold,cold,2026-07-01T18:08:00+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,false,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0965679,NA,0.089812,NA,NA,NA,NA,NA,NA,0.0284033,NA,NA,0,1290919936,1362264064,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpuidle_rep10_cold/cold_start_target.log,best_effort_cold_cache,0,1782929284.830914805,5,0.300,1,1,NA,1235000,32,1828208,2668,479132,0,72,1905772,9340,479884,0,157855744,1286590464,1106870272,21700608,1291374592,2713344,1782929284.886955117,231313408,1362001920,1108664320,21913600,1362264064,2723088,1782929285.028537569,NA,NA,NA,NA,NA,NA,NA,157855744,1290919936,1109831680,23068672,1291374592,4073432,1782929284.697500698,157855744,1290919936,1109831680,23068672,1291374592,4073432,1782929284.744576454,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782929281.347483135
ib_sweep_cpubusy,1,ib_100ms_cpubusy_koff_rep01_restore,once,2026-07-01T18:18:17+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,true,target_compute,1048576,dirty,4194304,1000,0,69,145,18080,off,1.0,2.0,NA,0.220747,NA,0.214711,0.286,0.128911,0.024031,0.061769,0.6004,NA,0.193877,1125721,0,1410904064,1421111296,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep01_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep01_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep01_restore/target.log,best_effort_cold_cache,0,1782929905.467013963,5,0.300,1,1,1420075008,1235000,32,1855240,676,478748,0,84,1964844,15604,479628,0,238182400,1406300160,1145196544,22716416,1421111296,2811288,1782929905.524394518,NA,NA,NA,NA,NA,NA,NA,241160192,1420132352,1155325952,23384064,1421111296,3098648,1782929905.829098177,238182400,1410904064,1147916288,24039424,1410904064,4121216,1782929901.677615986,238182400,1418661888,1156046848,24227840,1421111296,4323696,1782929905.425020842,238182400,1406300160,1145196544,22716416,1421111296,2811288,1782929905.592851520,0,0,0,0,0,0,1782929898.474537325
ib_sweep_cpubusy,2,ib_100ms_cpubusy_koff_rep02_restore,once,2026-07-01T18:18:29+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,true,target_compute,1048576,dirty,4194304,1000,0,69,201,18080,off,1.0,2.0,NA,0.245302,NA,0.240063,0.293,0.131939,0.02625,0.081874,0.5496,NA,0.218812,1129801,0,1410596864,1421578240,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep02_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep02_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep02_restore/target.log,best_effort_cold_cache,0,1782929916.922025517,5,0.300,1,1,1420300288,1235000,32,1855352,704,479432,0,84,1967900,15528,480108,0,238174208,1406423040,1145176064,22790144,1421578240,2808616,1782929916.980174061,NA,NA,NA,NA,NA,NA,NA,241156096,1420460032,1155309568,23470080,1421578240,3097608,1782929917.317353141,238174208,1410596864,1148018688,24100864,1410596864,4118504,1782929913.031441327,238174208,1418907648,1156153344,24297472,1421578240,4313504,1782929916.866692375,238174208,1406423040,1145176064,22790144,1421578240,2808616,1782929917.056080884,0,0,0,0,0,0,1782929909.873679643
ib_sweep_cpubusy,3,ib_100ms_cpubusy_koff_rep03_restore,once,2026-07-01T18:18:40+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,true,target_compute,1048576,dirty,4194304,1000,0,69,196,18080,off,1.0,2.0,NA,0.223511,NA,0.217371,0.273,0.128808,0.025142,0.063421,0.5926,NA,0.196919,1125703,0,1410338816,1420677120,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep03_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep03_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_100ms_cpubusy_koff_rep03_restore/target.log,best_effort_cold_cache,0,1782929928.300055070,5,0.300,1,1,1420128256,1235000,32,1867768,716,479148,0,84,1968288,15520,479732,0,238206976,1406517248,1145249792,22716416,1420677120,2810048,1782929928.361251309,NA,NA,NA,NA,NA,NA,NA,241180672,1420255232,1155338240,23314432,1420677120,3073976,1782929928.673312601,238206976,1410338816,1147383808,24023040,1410338816,4106592,1782929924.438025568,238206976,1418289152,1155514368,24215552,1420677120,4310672,1782929928.245443033,238206976,1406517248,1145249792,22716416,1420677120,2810048,1782929928.432456886,0,0,0,0,0,0,1782929921.346101346
